,YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM_1,DIST_DIRECT_KM,DIST_ACHIEVED_KM_1
576497,2024,6,JUN,2024-06-18,Belgium,State (FIR),SCR,515571,507505.58,485312.59
576498,2024,6,JUN,2024-06-18,Bosnia and Herzegovina,State (FIR),CPF,359843,359592.11,355578.64
576499,2024,6,JUN,2024-06-18,Bosnia and Herzegovina,State (FIR),FTFM,368642,367973.74,363039.25
576500,2024,6,JUN,2024-06-18,Bosnia and Herzegovina,State (FIR),SCR,367897,367411.16,362790.53
576501,2024,6,JUN,2024-06-18,Bulgaria,State (FIR),CPF,891090,888504.66,861538.23
576502,2024,6,JUN,2024-06-18,Bulgaria,State (FIR),FTFM,883580,880387.28,848831.45
576503,2024,6,JUN,2024-06-18,Bulgaria,State (FIR),SCR,842514,839388.41,809979.67
576504,2024,6,JUN,2024-06-18,Croatia,State (FIR),CPF,719361,718144.15,708832.89
576505,2024,6,JUN,2024-06-18,Croatia,State (FIR),FTFM,718656,716983.46,705981.81
576506,2024,6,JUN,2024-06-18,Croatia,State (FIR),SCR,685098,683793.94,673628.66
576507,2024,6,JUN,2024-06-18,Cyprus,State (FIR),CPF,359314,354374.12,339539.79
576508,2024,6,JUN,2024-06-18,Cyprus,State (FIR),FTFM,363685,354366.19,342446.21
576509,2024,6,JUN,2024-06-18,Cyprus,State (FIR),SCR,342739,333619.18,323719.82
576510,2024,6,JUN,2024-06-18,Czech Republic,State (FIR),CPF,454798,452926.38,442671.33
576511,2024,6,JUN,2024-06-18,Czech Republic,State (FIR),FTFM,455981,452811.58,439271.19
576512,2024,6,JUN,2024-06-18,Czech Republic,State (FIR),SCR,434480,431491.43,418867.92
576513,2024,6,JUN,2024-06-18,DANUBE FAB,FAB (FIR),FTFM,1959500,1949004.0,1882983.54
576514,2024,6,JUN,2024-06-18,DANUBE FAB,FAB (FIR),SCR,1853864,1843764.23,1781795.79
576515,2024,6,JUN,2024-06-18,DANUBE FAB,FAB (FIR),CPF,1963840,1955352.73,1896616.46
576516,2024,6,JUN,2024-06-18,DK-SE FAB,FAB (FIR),SCR,871926,865407.03,849512.55
576517,2024,6,JUN,2024-06-18,DK-SE FAB,FAB (FIR),FTFM,902919,894977.3,877822.08
576518,2024,6,JUN,2024-06-18,DK-SE FAB,FAB (FIR),CPF,884261,880911.47,868590.07
576519,2024,6,JUN,2024-06-18,Denmark,State (FIR),CPF,296168,295141.48,291690.44
576520,2024,6,JUN,2024-06-18,Denmark,State (FIR),SCR,294268,292821.29,287643.49
576521,2024,6,JUN,2024-06-18,Denmark,State (FIR),FTFM,306509,304681.62,298946.49
576522,2024,6,JUN,2024-06-18,EUROCONTROL Area (PRR),Area (FIR),CPF,34344647,33455848.41,33216746.34
576523,2024,6,JUN,2024-06-18,EUROCONTROL Area (PRR),Area (FIR),FTFM,34738292,33469124.95,33177394.66
576524,2024,6,JUN,2024-06-18,EUROCONTROL Area (PRR),Area (FIR),SCR,33742118,32570609.31,32286955.62
576525,2024,6,JUN,2024-06-18,Estonia,State (FIR),CPF,91977,91686.21,86901.74
576526,2024,6,JUN,2024-06-18,Estonia,State (FIR),FTFM,91845,91618.27,86572.65
576527,2024,6,JUN,2024-06-18,Estonia,State (FIR),SCR,86259,86042.62,81363.11
576528,2024,6,JUN,2024-06-18,FAB CE,FAB (FIR),FTFM,3505779,3477793.61,3413929.08
576529,2024,6,JUN,2024-06-18,FAB CE,FAB (FIR),CPF,3483801,3464963.17,3413149.93
576530,2024,6,JUN,2024-06-18,FAB CE,FAB (FIR),SCR,3379064,3353653.26,3293713.14
576531,2024,6,JUN,2024-06-18,FAB CE (SES RP1),FAB (FIR),FTFM,2416428,2395250.79,2342888.98
576532,2024,6,JUN,2024-06-18,FAB CE (SES RP1),FAB (FIR),SCR,2323126,2303559.69,2254394.6
576533,2024,6,JUN,2024-06-18,FAB CE (SES RP1),FAB (FIR),CPF,2403850,2390008.9,2347993.98
576534,2024,6,JUN,2024-06-18,FAB CE (SES RP2),FAB (FIR),SCR,3007990,2984468.79,2927783.76
576535,2024,6,JUN,2024-06-18,FAB CE (SES RP2),FAB (FIR),CPF,3123088,3105673.42,3056705.61
576536,2024,6,JUN,2024-06-18,FAB CE (SES RP2),FAB (FIR),FTFM,3133768,3108093.66,3047567.21
576537,2024,6,JUN,2024-06-18,FABEC,FAB (FIR),FTFM,9769679,9442527.34,9251783.4
576538,2024,6,JUN,2024-06-18,FABEC,FAB (FIR),CPF,9592650,9422364.8,9268728.52
576539,2024,6,JUN,2024-06-18,FABEC,FAB (FIR),SCR,9588127,9280619.5,9097494.14
576540,2024,6,JUN,2024-06-18,Finland,State (FIR),CPF,122561,122118.43,118474.22
576541,2024,6,JUN,2024-06-18,Finland,State (FIR),FTFM,123096,122547.13,118485.06
576542,2024,6,JUN,2024-06-18,Finland,State (FIR),SCR,116701,116186.71,112118.86
576543,2024,6,JUN,2024-06-18,France,State (FIR),CPF,5193678,5111097.81,5011672.7
576544,2024,6,JUN,2024-06-18,France,State (FIR),FTFM,5249014,5081364.61,4963249.54
576545,2024,6,JUN,2024-06-18,France,State (FIR),SCR,5175854,5016927.34,4902744.52
576546,2024,6,JUN,2024-06-18,Georgia,State (FIR),CPF,259759,255211.82,240704.25
576547,2024,6,JUN,2024-06-18,Georgia,State (FIR),FTFM,267086,265510.77,254648.77
576548,2024,6,JUN,2024-06-18,Georgia,State (FIR),SCR,240050,238984.22,229940.25
576549,2024,6,JUN,2024-06-18,Germany,State (FIR),CPF,2924752,2889515.65,2836508.46
576550,2024,6,JUN,2024-06-18,Germany,State (FIR),FTFM,2982110,2907232.44,2835028.44
576551,2024,6,JUN,2024-06-18,Germany,State (FIR),SCR,2904064,2834746.98,2766154.94
576552,2024,6,JUN,2024-06-18,Greece,State (FIR),CPF,1630268,1618928.72,1590814.08
576553,2024,6,JUN,2024-06-18,Greece,State (FIR),FTFM,1651117,1627690.75,1595290.44
576554,2024,6,JUN,2024-06-18,Greece,State (FIR),SCR,1596068,1576205.83,1547298.24
576555,2024,6,JUN,2024-06-18,Hungary,State (FIR),CPF,717344,716116.74,702140.22
576556,2024,6,JUN,2024-06-18,Hungary,State (FIR),SCR,682894,679935.08,663820.08
576557,2024,6,JUN,2024-06-18,Hungary,State (FIR),FTFM,719827,716745.36,699782.54
576558,2024,6,JUN,2024-06-18,Ireland,State (FIR),CPF,440915,440443.4,433717.97
576559,2024,6,JUN,2024-06-18,Ireland,State (FIR),FTFM,428825,427481.45,419954.75
576560,2024,6,JUN,2024-06-18,Ireland,State (FIR),SCR,366683,365863.21,359870.76
576561,2024,6,JUN,2024-06-18,Italy,State (FIR),CPF,2584006,2555721.59,2508291.34
576562,2024,6,JUN,2024-06-18,Italy,State (FIR),FTFM,2603072,2556768.32,2497992.06
576563,2024,6,JUN,2024-06-18,Italy,State (FIR),SCR,2587012,2542678.03,2486873.09
576564,2024,6,JUN,2024-06-18,Latvia,State (FIR),CPF,103794,103348.21,96522.06
576565,2024,6,JUN,2024-06-18,Latvia,State (FIR),SCR,98983,98153.21,91201.86
576566,2024,6,JUN,2024-06-18,Latvia,State (FIR),FTFM,104504,103545.69,95968.72
576567,2024,6,JUN,2024-06-18,Lithuania,State (FIR),CPF,100916,100586.99,89980.26
576568,2024,6,JUN,2024-06-18,Lithuania,State (FIR),SCR,99585,98917.29,87664.27
576569,2024,6,JUN,2024-06-18,Lithuania,State (FIR),FTFM,105408,104762.97,92411.9
576570,2024,6,JUN,2024-06-18,Malta,State (FIR),CPF,140700,140554.83,138712.49
576571,2024,6,JUN,2024-06-18,Malta,State (FIR),SCR,128670,128626.79,127243.73
576572,2024,6,JUN,2024-06-18,Malta,State (FIR),FTFM,141895,141802.37,139969.62
576573,2024,6,JUN,2024-06-18,Moldova,State (FIR),CPF,2795,2789.29,2382.84
576574,2024,6,JUN,2024-06-18,Moldova,State (FIR),FTFM,1874,1859.14,1540.94
576575,2024,6,JUN,2024-06-18,Moldova,State (FIR),SCR,1784,1770.7,1458.62
576576,2024,6,JUN,2024-06-18,Morocco,State (FIR),CPF,694948,692254.68,684342.13
576577,2024,6,JUN,2024-06-18,Morocco,State (FIR),SCR,683969,678025.63,669189.99
576578,2024,6,JUN,2024-06-18,Morocco,State (FIR),FTFM,698753,692249.66,682911.71
576579,2024,6,JUN,2024-06-18,NEFAB,FAB (FIR),FTFM,800068,786668.99,770613.74
576580,2024,6,JUN,2024-06-18,NEFAB,FAB (FIR),CPF,797798,786650.35,773841.2
576581,2024,6,JUN,2024-06-18,NEFAB,FAB (FIR),SCR,759369,746450.52,731689.54
576582,2024,6,JUN,2024-06-18,Netherlands,State (FIR),FTFM,580984,571593.86,553031.89
576583,2024,6,JUN,2024-06-18,Netherlands,State (FIR),CPF,565654,561399.78,547605.21
576584,2024,6,JUN,2024-06-18,Netherlands,State (FIR),SCR,546349,538359.15,521124.77
576585,2024,6,JUN,2024-06-18,North Macedonia,State (FIR),CPF,140788,140600.76,138074.0
576586,2024,6,JUN,2024-06-18,North Macedonia,State (FIR),FTFM,143026,142785.62,139049.02
576587,2024,6,JUN,2024-06-18,North Macedonia,State (FIR),SCR,137252,137083.79,133550.05
576588,2024,6,JUN,2024-06-18,Norway,State (FIR),CPF,479458,476071.06,471925.08
576589,2024,6,JUN,2024-06-18,Norway,State (FIR),FTFM,479875,474375.36,468835.69
576590,2024,6,JUN,2024-06-18,Norway,State (FIR),SCR,455736,450482.57,445317.35
576591,2024,6,JUN,2024-06-18,Poland,State (FIR),CPF,779388,773985.74,742420.83
576592,2024,6,JUN,2024-06-18,Poland,State (FIR),FTFM,785304,775038.0,738091.3
576593,2024,6,JUN,2024-06-18,Poland,State (FIR),SCR,752672,743916.37,710168.43
576594,2024,6,JUN,2024-06-18,Portugal (Continental),State (FIR),CPF,767631,764089.87,752496.31
576595,2024,6,JUN,2024-06-18,Portugal (Continental),State (FIR),FTFM,766671,758247.54,743880.27
576596,2024,6,JUN,2024-06-18,Portugal (Continental),State (FIR),SCR,745988,738393.43,725813.13
576597,2024,6,JUN,2024-06-18,Romania,State (FIR),CPF,1071561,1068844.74,1033711.02
576598,2024,6,JUN,2024-06-18,Romania,State (FIR),SCR,1006977,1004441.22,967931.25
576599,2024,6,JUN,2024-06-18,Romania,State (FIR),FTFM,1073507,1070861.06,1031986.01
576600,2024,6,JUN,2024-06-18,SES Area (RP2),Area (FIR),CPF,28516331,27894759.68,27601070.77
576601,2024,6,JUN,2024-06-18,SES Area (RP2),Area (FIR),FTFM,28777010,27843068.75,27488855.63
576602,2024,6,JUN,2024-06-18,SES Area (RP2),Area (FIR),SCR,27953412,27086720.48,26750977.93
576603,2024,6,JUN,2024-06-18,SES Area (RP3),Area (FIR),FTFM,26619533,25803783.92,25456261.03
576604,2024,6,JUN,2024-06-18,SES Area (RP3),Area (FIR),CPF,26340859,25807956.7,25515815.79
576605,2024,6,JUN,2024-06-18,SES Area (RP3),Area (FIR),SCR,25898875,25134902.19,24806634.01
576606,2024,6,JUN,2024-06-18,SW FAB,FAB (FIR),SCR,3879720,3785637.46,3715012.86
576607,2024,6,JUN,2024-06-18,SW FAB,FAB (FIR),CPF,3946281,3874860.84,3810455.95
576608,2024,6,JUN,2024-06-18,SW FAB,FAB (FIR),FTFM,3976763,3876583.15,3802466.47
576609,2024,6,JUN,2024-06-18,Serbia and Montenegro,State (FIR),CPF,773316,771946.22,760972.87
576610,2024,6,JUN,2024-06-18,Serbia and Montenegro,State (FIR),FTFM,779243,776768.93,762691.67
576611,2024,6,JUN,2024-06-18,Serbia and Montenegro,State (FIR),SCR,762806,760559.71,747265.41
576612,2024,6,JUN,2024-06-18,Slovakia,State (FIR),CPF,253018,252273.64,243565.39
576613,2024,6,JUN,2024-06-18,Slovakia,State (FIR),FTFM,256046,254833.78,244698.63
576614,2024,6,JUN,2024-06-18,Slovakia,State (FIR),SCR,245995,244880.57,235650.22
576615,2024,6,JUN,2024-06-18,Slovenia,State (FIR),CPF,167018,166869.0,164211.96
576616,2024,6,JUN,2024-06-18,Slovenia,State (FIR),FTFM,167848,167768.67,164598.12
576617,2024,6,JUN,2024-06-18,Slovenia,State (FIR),SCR,163310,163298.28,160391.08
576618,2024,6,JUN,2024-06-18,Spain,State (FIR),CPF,3179772,3120548.02,3059068.67
576619,2024,6,JUN,2024-06-18,Spain,State (FIR),FTFM,3212602,3131694.9,3060734.66
576620,2024,6,JUN,2024-06-18,Spain,State (FIR),SCR,3130593,3054044.25,2986010.12
576621,2024,6,JUN,2024-06-18,Spain (Canarias),State (FIR),CPF,326982,324963.45,320332.25
576622,2024,6,JUN,2024-06-18,Spain (Canarias),State (FIR),FTFM,334420,327204.97,320559.87
576623,2024,6,JUN,2024-06-18,Spain (Canarias),State (FIR),SCR,298621,292467.76,286085.84
576624,2024,6,JUN,2024-06-18,Spain (Continental),State (FIR),CPF,2852790,2795584.57,2738736.41
576625,2024,6,JUN,2024-06-18,Spain (Continental),State (FIR),FTFM,2878182,2804489.93,2740174.79
576626,2024,6,JUN,2024-06-18,Spain (Continental),State (FIR),SCR,2831972,2761576.48,2699924.27
576627,2024,6,JUN,2024-06-18,Sweden,State (FIR),CPF,588541,586411.36,577339.52
576628,2024,6,JUN,2024-06-18,Sweden,State (FIR),FTFM,596743,591143.31,579201.28
576629,2024,6,JUN,2024-06-18,Sweden,State (FIR),SCR,577658,573074.88,561869.06
576630,2024,6,JUN,2024-06-18,Switzerland,State (FIR),CPF,422663,420327.57,406937.23
576631,2024,6,JUN,2024-06-18,Switzerland,State (FIR),FTFM,443424,437139.62,417901.66
576632,2024,6,JUN,2024-06-18,Switzerland,State (FIR),SCR,444783,439401.0,420789.73
576633,2024,6,JUN,2024-06-18,Türkiye,State (FIR),CPF,3292662,3219087.01,3139727.73
576634,2024,6,JUN,2024-06-18,Türkiye,State (FIR),SCR,3238883,3129203.02,3048506.11
576635,2024,6,JUN,2024-06-18,Türkiye,State (FIR),FTFM,3451649,3331958.57,3242210.6
576636,2024,6,JUN,2024-06-18,UK (Continental),State (FIR),CPF,2174658,2134233.5,2084678.48
576637,2024,6,JUN,2024-06-18,UK (Continental),State (FIR),SCR,2041215,1988434.39,1931571.27
576638,2024,6,JUN,2024-06-18,UK (Continental),State (FIR),FTFM,2160961,2097995.86,2036118.53
576639,2024,6,JUN,2024-06-18,UK-Ireland FAB,FAB (FIR),SCR,2409493,2349055.38,2293017.66
576640,2024,6,JUN,2024-06-18,UK-Ireland FAB,FAB (FIR),CPF,2615304,2567453.75,2518078.88
576641,2024,6,JUN,2024-06-18,UK-Ireland FAB,FAB (FIR),FTFM,2588610,2515953.4,2454911.51
576642,2024,6,JUN,2024-06-19,Albania,State (FIR),CPF,156343,155768.46,152184.32
576643,2024,6,JUN,2024-06-19,Albania,State (FIR),FTFM,157052,156256.75,151472.15
576644,2024,6,JUN,2024-06-19,Albania,State (FIR),SCR,151529,150831.42,146317.4
576645,2024,6,JUN,2024-06-19,Armenia,State (FIR),CPF,43499,43004.61,41573.77
576646,2024,6,JUN,2024-06-19,Armenia,State (FIR),FTFM,43760,43446.35,41702.93
576647,2024,6,JUN,2024-06-19,Armenia,State (FIR),SCR,52443,52161.38,50365.32
576648,2024,6,JUN,2024-06-19,Austria,State (FIR),CPF,850013,847962.1,832778.45
576649,2024,6,JUN,2024-06-19,Austria,State (FIR),FTFM,854029,850706.88,830917.31
576650,2024,6,JUN,2024-06-19,Austria,State (FIR),SCR,831258,828295.63,809432.17
576651,2024,6,JUN,2024-06-19,BLUE MED FAB,FAB (FIR),CPF,4787373,4733222.31,4646757.48
576652,2024,6,JUN,2024-06-19,BLUE MED FAB,FAB (FIR),FTFM,4822549,4734190.49,4635562.92
576653,2024,6,JUN,2024-06-19,BLUE MED FAB,FAB (FIR),SCR,4698418,4617947.64,4526091.86
576654,2024,6,JUN,2024-06-19,Baltic FAB,FAB (FIR),CPF,900638,884972.93,846328.86
576655,2024,6,JUN,2024-06-19,Baltic FAB,FAB (FIR),FTFM,910276,893218.79,847338.7
576656,2024,6,JUN,2024-06-19,Baltic FAB,FAB (FIR),SCR,874985,859767.19,817459.08
576657,2024,6,JUN,2024-06-19,Belgium,State (FIR),CPF,499174,495531.1,479799.67
576658,2024,6,JUN,2024-06-19,Belgium,State (FIR),FTFM,534337,524860.59,501324.4
576659,2024,6,JUN,2024-06-19,Belgium,State (FIR),SCR,541205,532269.73,509279.0
576660,2024,6,JUN,2024-06-19,Bosnia and Herzegovina,State (FIR),CPF,364242,363896.33,359479.46
576661,2024,6,JUN,2024-06-19,Bosnia and Herzegovina,State (FIR),FTFM,370709,370129.68,364760.24
576662,2024,6,JUN,2024-06-19,Bosnia and Herzegovina,State (FIR),SCR,366047,365660.18,360538.06
576663,2024,6,JUN,2024-06-19,Bulgaria,State (FIR),CPF,969661,967533.11,936563.0
576664,2024,6,JUN,2024-06-19,Bulgaria,State (FIR),FTFM,960273,957227.2,922445.12
576665,2024,6,JUN,2024-06-19,Bulgaria,State (FIR),SCR,914362,911385.89,879516.99
576666,2024,6,JUN,2024-06-19,Croatia,State (FIR),CPF,701613,700584.79,690838.38
576667,2024,6,JUN,2024-06-19,Croatia,State (FIR),FTFM,698821,697226.03,685459.98
576668,2024,6,JUN,2024-06-19,Croatia,State (FIR),SCR,669479,668276.57,657456.57
576669,2024,6,JUN,2024-06-19,Cyprus,State (FIR),CPF,390564,384965.57,369387.37
576670,2024,6,JUN,2024-06-19,Cyprus,State (FIR),FTFM,393100,383658.34,370290.24
576671,2024,6,JUN,2024-06-19,Cyprus,State (FIR),SCR,371821,362211.79,350774.34
576672,2024,6,JUN,2024-06-19,Czech Republic,State (FIR),CPF,489126,486682.23,475183.1
576673,2024,6,JUN,2024-06-19,Czech Republic,State (FIR),FTFM,490334,486793.88,472694.37
576674,2024,6,JUN,2024-06-19,Czech Republic,State (FIR),SCR,469731,466464.98,453202.01
576675,2024,6,JUN,2024-06-19,DANUBE FAB,FAB (FIR),FTFM,2074580,2063984.36,1992297.62
576676,2024,6,JUN,2024-06-19,DANUBE FAB,FAB (FIR),SCR,1963258,1953342.75,1886363.29
576677,2024,6,JUN,2024-06-19,DANUBE FAB,FAB (FIR),CPF,2076196,2069030.72,2003514.64
576678,2024,6,JUN,2024-06-19,DK-SE FAB,FAB (FIR),SCR,916687,909750.04,893406.03
576679,2024,6,JUN,2024-06-19,DK-SE FAB,FAB (FIR),FTFM,939894,931468.21,913585.23
576680,2024,6,JUN,2024-06-19,DK-SE FAB,FAB (FIR),CPF,921883,917813.74,904833.08
576681,2024,6,JUN,2024-06-19,Denmark,State (FIR),CPF,309230,308431.48,304695.95
576682,2024,6,JUN,2024-06-19,Denmark,State (FIR),SCR,308924,307159.52,301564.47
576683,2024,6,JUN,2024-06-19,Denmark,State (FIR),FTFM,320445,318162.57,311852.13
576684,2024,6,JUN,2024-06-19,EUROCONTROL Area (PRR),Area (FIR),CPF,35227462,34290366.05,34047126.42
576685,2024,6,JUN,2024-06-19,EUROCONTROL Area (PRR),Area (FIR),FTFM,35575959,34271747.44,33971279.9
576686,2024,6,JUN,2024-06-19,EUROCONTROL Area (PRR),Area (FIR),SCR,34568504,33367547.18,33075058.02
576687,2024,6,JUN,2024-06-19,Estonia,State (FIR),CPF,100126,99712.56,94169.74
576688,2024,6,JUN,2024-06-19,Estonia,State (FIR),FTFM,97707,97464.69,91720.71
576689,2024,6,JUN,2024-06-19,Estonia,State (FIR),SCR,92318,92072.5,86709.87
576690,2024,6,JUN,2024-06-19,FAB CE,FAB (FIR),FTFM,3611392,3581861.32,3513959.61
576691,2024,6,JUN,2024-06-19,FAB CE,FAB (FIR),CPF,3597314,3575542.24,3519615.93
576692,2024,6,JUN,2024-06-19,FAB CE,FAB (FIR),SCR,3487469,3460451.28,3396713.31
576693,2024,6,JUN,2024-06-19,FAB CE (SES RP1),FAB (FIR),FTFM,2543511,2521171.94,2465366.55
576694,2024,6,JUN,2024-06-19,FAB CE (SES RP1),FAB (FIR),SCR,2451723,2430915.75,2378501.38
576695,2024,6,JUN,2024-06-19,FAB CE (SES RP1),FAB (FIR),CPF,2530251,2513577.41,2468101.57
576696,2024,6,JUN,2024-06-19,FAB CE (SES RP2),FAB (FIR),SCR,3121202,3096144.55,3035960.04
576697,2024,6,JUN,2024-06-19,FAB CE (SES RP2),FAB (FIR),CPF,3232567,3212413.61,3159637.47
576698,2024,6,JUN,2024-06-19,FAB CE (SES RP2),FAB (FIR),FTFM,3242332,3215139.92,3150826.96
576699,2024,6,JUN,2024-06-19,FABEC,FAB (FIR),FTFM,10007143,9683199.06,9486851.36
576700,2024,6,JUN,2024-06-19,FABEC,FAB (FIR),CPF,9825927,9661402.7,9506325.21
576701,2024,6,JUN,2024-06-19,FABEC,FAB (FIR),SCR,9808627,9505790.55,9319592.27
576702,2024,6,JUN,2024-06-19,Finland,State (FIR),CPF,130315,129858.74,125353.17
576703,2024,6,JUN,2024-06-19,Finland,State (FIR),FTFM,129816,129409.0,124620.08
576704,2024,6,JUN,2024-06-19,Finland,State (FIR),SCR,122752,122344.05,117561.14
576705,2024,6,JUN,2024-06-19,France,State (FIR),CPF,5279221,5190241.76,5087861.3
576706,2024,6,JUN,2024-06-19,France,State (FIR),FTFM,5329741,5165064.0,5042270.38
576707,2024,6,JUN,2024-06-19,France,State (FIR),SCR,5231717,5076610.03,4959529.53
576708,2024,6,JUN,2024-06-19,Georgia,State (FIR),CPF,285782,284067.55,270089.8
576709,2024,6,JUN,2024-06-19,Georgia,State (FIR),FTFM,273413,271783.91,260727.99
576710,2024,6,JUN,2024-06-19,Georgia,State (FIR),SCR,252435,251350.39,241453.08
576711,2024,6,JUN,2024-06-19,Germany,State (FIR),CPF,3024936,3000367.59,2950667.53
576712,2024,6,JUN,2024-06-19,Germany,State (FIR),FTFM,3089548,3015742.78,2943664.44
576713,2024,6,JUN,2024-06-19,Germany,State (FIR),SCR,3012002,2944649.3,2876642.66
576714,2024,6,JUN,2024-06-19,Greece,State (FIR),CPF,1627617,1617096.53,1588633.53
576715,2024,6,JUN,2024-06-19,Greece,State (FIR),FTFM,1646845,1624344.64,1591033.0
576716,2024,6,JUN,2024-06-19,Greece,State (FIR),SCR,1578269,1558828.73,1529624.59
576717,2024,6,JUN,2024-06-19,Hungary,State (FIR),CPF,749293,747748.43,732492.68
576718,2024,6,JUN,2024-06-19,Hungary,State (FIR),SCR,718430,715488.73,698339.71
576719,2024,6,JUN,2024-06-19,Hungary,State (FIR),FTFM,754268,751133.55,732947.74
576720,2024,6,JUN,2024-06-19,Ireland,State (FIR),CPF,445447,444931.47,439802.81
576721,2024,6,JUN,2024-06-19,Ireland,State (FIR),FTFM,430952,429334.26,423442.73
576722,2024,6,JUN,2024-06-19,Ireland,State (FIR),SCR,364453,363466.25,358564.77
576723,2024,6,JUN,2024-06-19,Italy,State (FIR),CPF,2639875,2610354.27,2561237.76
576724,2024,6,JUN,2024-06-19,Italy,State (FIR),FTFM,2653973,2607582.09,2547490.0
576725,2024,6,JUN,2024-06-19,Italy,State (FIR),SCR,2623927,2579852.68,2523013.57
576726,2024,6,JUN,2024-06-19,Latvia,State (FIR),CPF,114999,114527.46,107048.45
576727,2024,6,JUN,2024-06-19,Latvia,State (FIR),SCR,111494,110922.03,103874.52
576728,2024,6,JUN,2024-06-19,Latvia,State (FIR),FTFM,115970,115386.53,107831.93
576729,2024,6,JUN,2024-06-19,Lithuania,State (FIR),CPF,94883,94504.79,83742.04
576730,2024,6,JUN,2024-06-19,Lithuania,State (FIR),SCR,92494,92024.55,80750.89
576731,2024,6,JUN,2024-06-19,Lithuania,State (FIR),FTFM,96634,96212.81,83953.1
576732,2024,6,JUN,2024-06-19,Malta,State (FIR),CPF,128179,128055.12,126344.18
576733,2024,6,JUN,2024-06-19,Malta,State (FIR),SCR,117370,117268.75,115955.78
576734,2024,6,JUN,2024-06-19,Malta,State (FIR),FTFM,130717,130580.83,128769.71
576735,2024,6,JUN,2024-06-19,Moldova,State (FIR),CPF,3297,3284.89,2773.42
576736,2024,6,JUN,2024-06-19,Moldova,State (FIR),FTFM,1879,1861.64,1554.43
576737,2024,6,JUN,2024-06-19,Moldova,State (FIR),SCR,1778,1761.71,1464.22
576738,2024,6,JUN,2024-06-19,Morocco,State (FIR),CPF,682925,679574.68,668301.09
576739,2024,6,JUN,2024-06-19,Morocco,State (FIR),SCR,659480,652914.51,642389.68
576740,2024,6,JUN,2024-06-19,Morocco,State (FIR),FTFM,677466,670215.17,657805.52
576741,2024,6,JUN,2024-06-19,NEFAB,FAB (FIR),FTFM,790635,777635.65,761981.14
576742,2024,6,JUN,2024-06-19,NEFAB,FAB (FIR),CPF,795835,783516.77,770476.37
576743,2024,6,JUN,2024-06-19,NEFAB,FAB (FIR),SCR,748639,736145.69,721665.29
576744,2024,6,JUN,2024-06-19,Netherlands,State (FIR),FTFM,588218,578837.12,560663.69
576745,2024,6,JUN,2024-06-19,Netherlands,State (FIR),CPF,573681,569980.6,556651.54
576746,2024,6,JUN,2024-06-19,Netherlands,State (FIR),SCR,555460,547313.5,530536.32
576747,2024,6,JUN,2024-06-19,North Macedonia,State (FIR),CPF,124294,124121.76,122071.77
576748,2024,6,JUN,2024-06-19,North Macedonia,State (FIR),FTFM,126368,126142.19,123059.04
576749,2024,6,JUN,2024-06-19,North Macedonia,State (FIR),SCR,122551,122437.34,119592.14
576750,2024,6,JUN,2024-06-19,Norway,State (FIR),CPF,450861,447846.17,444396.27
576751,2024,6,JUN,2024-06-19,Norway,State (FIR),FTFM,446945,442566.83,437617.06
576752,2024,6,JUN,2024-06-19,Norway,State (FIR),SCR,420188,416209.79,411640.06
576753,2024,6,JUN,2024-06-19,Poland,State (FIR),CPF,803886,793933.46,760920.5
576754,2024,6,JUN,2024-06-19,Poland,State (FIR),FTFM,812711,801648.25,762641.56
576755,2024,6,JUN,2024-06-19,Poland,State (FIR),SCR,779788,770111.39,734414.79
576756,2024,6,JUN,2024-06-19,Portugal (Continental),State (FIR),CPF,796279,792377.99,777423.82
576757,2024,6,JUN,2024-06-19,Portugal (Continental),State (FIR),FTFM,800486,795023.81,779085.55
576758,2024,6,JUN,2024-06-19,Portugal (Continental),State (FIR),SCR,752994,748685.41,735489.58
576759,2024,6,JUN,2024-06-19,Romania,State (FIR),CPF,1107947,1106162.34,1068487.3
576760,2024,6,JUN,2024-06-19,Romania,State (FIR),SCR,1045416,1042625.33,1003677.45
576761,2024,6,JUN,2024-06-19,Romania,State (FIR),FTFM,1114618,1111597.07,1070169.19
576762,2024,6,JUN,2024-06-19,SES Area (RP2),Area (FIR),CPF,29211779,28571981.48,28267303.63
576763,2024,6,JUN,2024-06-19,SES Area (RP2),Area (FIR),FTFM,29446296,28504202.81,28134394.5
576764,2024,6,JUN,2024-06-19,SES Area (RP2),Area (FIR),SCR,28544751,27675863.97,27325256.97
576765,2024,6,JUN,2024-06-19,SES Area (RP3),Area (FIR),FTFM,27188307,26369322.53,26005387.35
576766,2024,6,JUN,2024-06-19,SES Area (RP3),Area (FIR),CPF,26944287,26395373.07,26092667.5
576767,2024,6,JUN,2024-06-19,SES Area (RP3),Area (FIR),SCR,26405862,25643555.43,25300676.83
576768,2024,6,JUN,2024-06-19,SW FAB,FAB (FIR),SCR,3833376,3741731.98,3669497.85
576769,2024,6,JUN,2024-06-19,SW FAB,FAB (FIR),CPF,3945851,3872152.5,3802727.7
576770,2024,6,JUN,2024-06-19,SW FAB,FAB (FIR),FTFM,3954982,3856387.45,3779077.48
576771,2024,6,JUN,2024-06-19,Serbia and Montenegro,State (FIR),CPF,831037,829217.74,816630.31
